ID,Username,ProfileURL,Title,Rating,Review Text,Review Content,Review URL,Date,Format,Verified,Helpful,Thumbnails,Images,Video,Scraped At
R31QVGWC0N0E58,Manjunath,https://www.amazon.in/gp/profile/amzn1.account.AGPWEOHO6QQYS2IWIY4CRHBAVLWA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ok,3,3.0 out of 5 stars,Ok,https://www.amazon.in/gp/customer-reviews/R31QVGWC0N0E58/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 21 September 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:52:17.798Z
R2P8233FROQYOO,9049148232,https://www.amazon.in/gp/profile/amzn1.account.AHUSW2GUR4NUG52KXLIUE4ABQPAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice product,5,5.0 out of 5 stars,Nice product,https://www.amazon.in/gp/customer-reviews/R2P8233FROQYOO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 1 November 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:17.798Z
R2USPRAV9MY615,Bansur Saranya,https://www.amazon.in/gp/profile/amzn1.account.AFLG2HJNITWMDPBTYXZ7VAHTFZDQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,5,5.0 out of 5 stars,👌🏼Good 😊👍🏼,https://www.amazon.in/gp/customer-reviews/R2USPRAV9MY615/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 November 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:52:17.799Z
RCW15OMJH9BUK,It's very strong and better quality.,https://www.amazon.in/gp/profile/amzn1.account.AFFX55UVMTOKQKP6BN7RDEOBVAEA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Best quality,4,4.0 out of 5 stars,It's nice quality,https://www.amazon.in/gp/customer-reviews/RCW15OMJH9BUK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 10 August 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/614y9TwQ0nL._SY88.jpg,https://m.media-amazon.com/images/I/614y9TwQ0nL.jpg,,2025-11-08T15:52:17.799Z
R2BWQ5BM2SE09O,Isha,https://www.amazon.in/gp/profile/amzn1.account.AETBZUDDLW24CZL7WEBXWA76PZIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Lightweight,4,4.0 out of 5 stars,Isn't it a bit too light for 2kg ?,https://www.amazon.in/gp/customer-reviews/R2BWQ5BM2SE09O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 9 August 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:52:17.802Z
R1PEMNW7VGAKVE,Sunmeet Singh,https://www.amazon.in/gp/profile/amzn1.account.AGELP72EOM435NNPPVDPCN2M4AHA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worth it,5,5.0 out of 5 stars,Worth every money.,https://www.amazon.in/gp/customer-reviews/R1PEMNW7VGAKVE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 2 November 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:52:17.802Z
R18Q93DGQRQO3Q,sowjanya,https://www.amazon.in/gp/profile/amzn1.account.AGLBK7SSRYQ3LSVTITU7D4PTLWUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,3,3.0 out of 5 stars,చేతి దగ్గర హ్యాండిల్ ఎంత కంఫర్టబుల్ గా లేదు మీకు కింద వీడియో అని పంపిస్తున్నాను,https://www.amazon.in/gp/customer-reviews/R18Q93DGQRQO3Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 29 September 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,3 people found this helpful,,,https://m.media-amazon.com/images/S/vse-vms-transcoding-artifact-eu-west-1-prod/2f254632-3242-4dfa-a3b6-74c8e6a60205/default.jobtemplate.mp4.480.mp4,2025-11-08T15:52:17.803Z
ROF0A6JA3S69W,Kindle Customer,https://www.amazon.in/gp/profile/amzn1.account.AH7H3CSYKKRIEUVAHJ2KM6IN5KTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,4,4.0 out of 5 stars,Little bigger size than expected.  For 5Kg.Otherwise it is value for money.,https://www.amazon.in/gp/customer-reviews/ROF0A6JA3S69W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.744Z
RKJARIJTZDMPI,Nithya ponshankar,https://www.amazon.in/gp/profile/amzn1.account.AH6ILJE3MJ4326W3MYM2PFFDRHIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Value of product,4,4.0 out of 5 stars,Weight is correct. This is colour and look,https://www.amazon.in/gp/customer-reviews/RKJARIJTZDMPI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 31 October 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/61veikVXmcL._SY88.jpg,https://m.media-amazon.com/images/I/61veikVXmcL.jpg,,2025-11-08T15:52:18.744Z
R2VWGNBH1144QA,lingarao,https://www.amazon.in/gp/profile/amzn1.account.AFUSFNOY3MGA6SLXUDQQXPZ6USRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Totally worth for home workout,4,4.0 out of 5 stars,Good for home workout effectiveness’s,https://www.amazon.in/gp/customer-reviews/R2VWGNBH1144QA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 31 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:52:18.744Z
R12VDB80M2OHLX,Trendz_M_A,https://www.amazon.in/gp/profile/amzn1.account.AGXFVOB53MKJSMN3GDLIRGDLVAOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good dumbell,4,4.0 out of 5 stars,Quality is good enough. Weight management is good in both dumbells. Plastic used is so tough .,https://www.amazon.in/gp/customer-reviews/R12VDB80M2OHLX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 26 October 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.744Z
R5SC6GVCB9RSX,mala.k,https://www.amazon.in/gp/profile/amzn1.account.AFZPYUDMVIQL5S4AEL2SCXHIQOAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Its good. U can buy. Better than other product,https://www.amazon.in/gp/customer-reviews/R5SC6GVCB9RSX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 24 October 2025,Colour: RedSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.745Z
R3PYK73DDWSBNX,Sureshmothukoori,https://www.amazon.in/gp/profile/amzn1.account.AGOCLRGJVFHKU6XNWFA75YQ2XGUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,T,4,4.0 out of 5 stars,"Its good, Worthy product in this range",https://www.amazon.in/gp/customer-reviews/R3PYK73DDWSBNX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 24 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.745Z
R3OHS4LGD10KIV,Best bat,https://www.amazon.in/gp/profile/amzn1.account.AGOYHICMPSWDPY437H4QRSKNZ7GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ok,4,4.0 out of 5 stars,Best product this price,https://www.amazon.in/gp/customer-reviews/R3OHS4LGD10KIV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 25 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/71EkCtHrbaL._SY88.jpg; https://m.media-amazon.com/images/I/81vsXlgKaEL._SY88.jpg,https://m.media-amazon.com/images/I/71EkCtHrbaL.jpg; https://m.media-amazon.com/images/I/81vsXlgKaEL.jpg,,2025-11-08T15:52:18.746Z
R2E2B6HLP27ID7,Allan,https://www.amazon.in/gp/profile/amzn1.account.AFQKFKMPNZZ2N6V6QE3SSEHR76CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Could have been slightly better.,4,4.0 out of 5 stars,One dumbell weight is not accurate. Plastic quality is too flimsy and must be used delicately. Finishing could be better as the mould finishing sharp edges cuts your skin.Overall: 8.8/10,https://www.amazon.in/gp/customer-reviews/R2E2B6HLP27ID7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 November 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.746Z
R16ITOZBEB41UH,Tangu,https://www.amazon.in/gp/profile/amzn1.account.AEONSWOJ2MPRDSTQH3SOTOYWWL3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Brittle,4,4.0 out of 5 stars,Not strong enough.,https://www.amazon.in/gp/customer-reviews/R16ITOZBEB41UH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 22 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.746Z
R219D6GUUNJVO5,Raju P Abraham,https://www.amazon.in/gp/profile/amzn1.account.AHNOCTMQQHR7IRREX7XD75WIRW5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Smooth  handle.,4,4.0 out of 5 stars,Good quality item. I prefer little more handle length . But Ok.,https://www.amazon.in/gp/customer-reviews/R219D6GUUNJVO5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 20 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.746Z
ROF0A6JA3S69W,Kindle Customer,https://www.amazon.in/gp/profile/amzn1.account.AH7H3CSYKKRIEUVAHJ2KM6IN5KTQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,4,4.0 out of 5 stars,Little bigger size than expected.  For 5Kg.Otherwise it is value for money.,https://www.amazon.in/gp/customer-reviews/ROF0A6JA3S69W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.756Z
RKJARIJTZDMPI,Nithya ponshankar,https://www.amazon.in/gp/profile/amzn1.account.AH6ILJE3MJ4326W3MYM2PFFDRHIA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Value of product,4,4.0 out of 5 stars,Weight is correct. This is colour and look,https://www.amazon.in/gp/customer-reviews/RKJARIJTZDMPI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 31 October 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/61veikVXmcL._SY88.jpg,https://m.media-amazon.com/images/I/61veikVXmcL.jpg,,2025-11-08T15:52:18.757Z
R2VWGNBH1144QA,lingarao,https://www.amazon.in/gp/profile/amzn1.account.AFUSFNOY3MGA6SLXUDQQXPZ6USRA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Totally worth for home workout,4,4.0 out of 5 stars,Good for home workout effectiveness’s,https://www.amazon.in/gp/customer-reviews/R2VWGNBH1144QA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 31 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:52:18.757Z
R12VDB80M2OHLX,Trendz_M_A,https://www.amazon.in/gp/profile/amzn1.account.AGXFVOB53MKJSMN3GDLIRGDLVAOA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good dumbell,4,4.0 out of 5 stars,Quality is good enough. Weight management is good in both dumbells. Plastic used is so tough .,https://www.amazon.in/gp/customer-reviews/R12VDB80M2OHLX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 26 October 2025,Colour: BlackSize: 4KG(2KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.757Z
R5SC6GVCB9RSX,mala.k,https://www.amazon.in/gp/profile/amzn1.account.AFZPYUDMVIQL5S4AEL2SCXHIQOAA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Its good. U can buy. Better than other product,https://www.amazon.in/gp/customer-reviews/R5SC6GVCB9RSX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 24 October 2025,Colour: RedSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.757Z
R3PYK73DDWSBNX,Sureshmothukoori,https://www.amazon.in/gp/profile/amzn1.account.AGOCLRGJVFHKU6XNWFA75YQ2XGUQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,T,4,4.0 out of 5 stars,"Its good, Worthy product in this range",https://www.amazon.in/gp/customer-reviews/R3PYK73DDWSBNX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 24 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.757Z
R3OHS4LGD10KIV,Best bat,https://www.amazon.in/gp/profile/amzn1.account.AGOYHICMPSWDPY437H4QRSKNZ7GA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Ok,4,4.0 out of 5 stars,Best product this price,https://www.amazon.in/gp/customer-reviews/R3OHS4LGD10KIV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 25 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/71EkCtHrbaL._SY88.jpg; https://m.media-amazon.com/images/I/81vsXlgKaEL._SY88.jpg,https://m.media-amazon.com/images/I/71EkCtHrbaL.jpg; https://m.media-amazon.com/images/I/81vsXlgKaEL.jpg,,2025-11-08T15:52:18.757Z
R2E2B6HLP27ID7,Allan,https://www.amazon.in/gp/profile/amzn1.account.AFQKFKMPNZZ2N6V6QE3SSEHR76CQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Could have been slightly better.,4,4.0 out of 5 stars,One dumbell weight is not accurate. Plastic quality is too flimsy and must be used delicately. Finishing could be better as the mould finishing sharp edges cuts your skin.Overall: 8.8/10,https://www.amazon.in/gp/customer-reviews/R2E2B6HLP27ID7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 3 November 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.757Z
R16ITOZBEB41UH,Tangu,https://www.amazon.in/gp/profile/amzn1.account.AEONSWOJ2MPRDSTQH3SOTOYWWL3A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Brittle,4,4.0 out of 5 stars,Not strong enough.,https://www.amazon.in/gp/customer-reviews/R16ITOZBEB41UH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 22 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.757Z
R219D6GUUNJVO5,Raju P Abraham,https://www.amazon.in/gp/profile/amzn1.account.AHNOCTMQQHR7IRREX7XD75WIRW5Q/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Smooth  handle.,4,4.0 out of 5 stars,Good quality item. I prefer little more handle length . But Ok.,https://www.amazon.in/gp/customer-reviews/R219D6GUUNJVO5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 20 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:18.757Z
RY88NCICXND29,prasad,https://www.amazon.in/gp/profile/amzn1.account.AGF3EICTI6XYKUOXPSMGXFXBHDKA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,I liked it.,https://www.amazon.in/gp/customer-reviews/RY88NCICXND29/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 7 August 2025,Colour: RedSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.077Z
RTM6BQNQ8BWU7,dash,https://www.amazon.in/gp/profile/amzn1.account.AFSOAVXIQMSZ36NFIIGQ2TGD76QQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,👌👌,5,5.0 out of 5 stars,👌👌,https://www.amazon.in/gp/customer-reviews/RTM6BQNQ8BWU7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 1 November 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.078Z
R1882GM7UGIT47,Yash kher,https://www.amazon.in/gp/profile/amzn1.account.AF7XVWWPSRTQ5BTONUKGKBSBE6BA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product,5,5.0 out of 5 stars,Good product,https://www.amazon.in/gp/customer-reviews/R1882GM7UGIT47/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.078Z
RAXOA7CKBYG7W,Amal Vijayan,https://www.amazon.in/gp/profile/amzn1.account.AGVGNMU5QX25RSZASLCTMPQSAZUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good and Fit,5,5.0 out of 5 stars,Far better than I thought thankyou but not thankyou for delaying th delivery and the missing of the second product that I bought together.,https://www.amazon.in/gp/customer-reviews/RAXOA7CKBYG7W/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 13 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.078Z
RQ19CFUC8EX0X,Bharti Agrawal,https://www.amazon.in/gp/profile/amzn1.account.AGUHE7AUO2JKMVKCLQJDVOIWRDMA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Colour,5,5.0 out of 5 stars,Good quality dumbbells,https://www.amazon.in/gp/customer-reviews/RQ19CFUC8EX0X/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 28 October 2025,Colour: RedSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.078Z
R1QBULASKMDNX8,Mohit Yadav,https://www.amazon.in/gp/profile/amzn1.account.AHHXKB6BGOVDXHQENGPUQ7XRYJAQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,If you're thinking to by dumbbells weighing 5kg each it's a perfect choice.,5,5.0 out of 5 stars,It's Just perfect,https://www.amazon.in/gp/customer-reviews/R1QBULASKMDNX8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 31 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/718xdAnX14L._SY88.jpg,https://m.media-amazon.com/images/I/718xdAnX14L.jpg,,2025-11-08T15:52:20.078Z
R2I6CWE96YYYJ0,Renu B.,https://www.amazon.in/gp/profile/amzn1.account.AHWGNVQAZES65XI3IEFX6AYQTUVA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Weight not 10kg for both,4,4.0 out of 5 stars,Oval all good product but it is not 5kg each both the dumbals are below 10 kg see the image I have captured,https://www.amazon.in/gp/customer-reviews/R2I6CWE96YYYJ0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 26 July 2025,Colour: RedSize: 10KG(5KG*2),Verified Purchase,One person found this helpful,https://m.media-amazon.com/images/I/61Z90OZqQDL._SY88.jpg,https://m.media-amazon.com/images/I/61Z90OZqQDL.jpg,,2025-11-08T15:52:20.078Z
RDIJQQU3HWV89,Vasuki Kannan,https://www.amazon.in/gp/profile/amzn1.account.AGQJLJBUDJMEGUMD56NJKXPPXR2A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,,5,5.0 out of 5 stars,Super 🥰,https://www.amazon.in/gp/customer-reviews/RDIJQQU3HWV89/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 31 October 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:52:20.079Z
R61ES5IL197Y4,Designs are totaly changed. 😥. Not happy at all.,https://www.amazon.in/gp/profile/amzn1.account.AEZ2FNJ2GN4JUQ6FTVDSR2XOMERA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Good,https://www.amazon.in/gp/customer-reviews/R61ES5IL197Y4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 6 August 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.079Z
R2PJJ2UXZEE36Q,Ritesh Velaga,https://www.amazon.in/gp/profile/amzn1.account.AGXZ7VXQL5CVYFGRAFHQLLMEUULA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,"Now awesome, just does the job for the price",4,4.0 out of 5 stars,"I think these dumbbells are filled with concrete, which would explain the low price—there’s a noticeable rattling sound when I use them during yoga.That said, for ₹179, it's hard to complain.Just don’t expect a great grip—the entire outer body is plastic.",https://www.amazon.in/gp/customer-reviews/R2PJJ2UXZEE36Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 13 July 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,One person found this helpful,,,,2025-11-08T15:52:20.079Z
R36Q7XE0BCS5TQ,Deivarani mary.j,https://www.amazon.in/gp/profile/amzn1.account.AFIPATYC4RCNA5VDVIKYL43B4GRQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good product 👍,4,4.0 out of 5 stars,Good product 👍,https://www.amazon.in/gp/customer-reviews/R36Q7XE0BCS5TQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 22 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.730Z
R1W746M7IVGAIV,Placeholder,https://www.amazon.in/gp/profile/amzn1.account.AHXLV2SH7SUOTJNFWJYM2HJNEH4A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Good,https://www.amazon.in/gp/customer-reviews/R1W746M7IVGAIV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 30 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.730Z
RR4YPJ66T0W8A,kandasamy,https://www.amazon.in/gp/profile/amzn1.account.AG7DDPXWZHOVV6YPSYSYOHC65ENA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Plastic,4,4.0 out of 5 stars,Plastic one,https://www.amazon.in/gp/customer-reviews/RR4YPJ66T0W8A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 16 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.730Z
R16FJT2W0BLA88,Karan,https://www.amazon.in/gp/profile/amzn1.account.AEBHLA7V7NB447XUPRQCOCK6HYTA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Quality and affordable,4,4.0 out of 5 stars,Good quality,https://www.amazon.in/gp/customer-reviews/R16FJT2W0BLA88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 14 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.731Z
RMUE2C6R98XA1,Sk A Alam,https://www.amazon.in/gp/profile/amzn1.account.AFY2KESN25MTPXWRX2Q4ZDJ7A7IA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good,4,4.0 out of 5 stars,Home use product.,https://www.amazon.in/gp/customer-reviews/RMUE2C6R98XA1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 16 October 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.731Z
R3W1QJKF0JWGMC,Sumit s.,https://www.amazon.in/gp/profile/amzn1.account.AEBU6UQBBSAH5D5C3KPECUK56PPA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice product,4,4.0 out of 5 stars,Nice dumbbell but it is not as shown in image.,https://www.amazon.in/gp/customer-reviews/R3W1QJKF0JWGMC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 4 October 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.731Z
R30IOBBKH192LX,Raziya sultana,https://www.amazon.in/gp/profile/amzn1.account.AHBKCTCNDRY4ZMZU7MERDCYD7VUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Nice,4,4.0 out of 5 stars,Helpful,https://www.amazon.in/gp/customer-reviews/R30IOBBKH192LX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 10 October 2025,Colour: BlackSize: 2KG(1KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.731Z
R1N16AJZBS672M,Shiwani Prakash,https://www.amazon.in/gp/profile/amzn1.account.AEULPONRVUDUNHC4EPDBXSULVEQA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Good nd usefull product,4,4.0 out of 5 stars,"Good looking, colour,finishing is also good, packaging is also good. They taken dilivery charge extra.",https://www.amazon.in/gp/customer-reviews/R1N16AJZBS672M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 5 October 2025,Colour: RedSize: 4KG(2KG*2),Verified Purchase,3 people found this helpful,https://m.media-amazon.com/images/I/71uLxTJHYVL._SY88.jpg,https://m.media-amazon.com/images/I/71uLxTJHYVL.jpg,,2025-11-08T15:52:20.731Z
R3JO016YKP2FMZ,Samadhan lohar,https://www.amazon.in/gp/profile/amzn1.account.AH3773N34L5646KS2L4N2EKVFHDA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Waight is accurate,4,4.0 out of 5 stars,"Best option for beginning, it's little bigger than shown in images",https://www.amazon.in/gp/customer-reviews/R3JO016YKP2FMZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 4 October 2025,Colour: BlackSize: 10KG(5KG*2),Verified Purchase,,https://m.media-amazon.com/images/I/71vUxcY0S+L._SY88.jpg,https://m.media-amazon.com/images/I/71vUxcY0S+L.jpg,,2025-11-08T15:52:20.731Z
R1V73QHCUFSO3G,Rama,https://www.amazon.in/gp/profile/amzn1.account.AHDWZ4RT37HWSML2EJT7ZPVWPF6A/ref=cm_cr_getr_d_gw_btm?ie=UTF8,Worthful,4,4.0 out of 5 stars,Good item,https://www.amazon.in/gp/customer-reviews/R1V73QHCUFSO3G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8,Reviewed in India on 5 October 2025,Colour: BlackSize: 6KG(3KG*2),Verified Purchase,,,,,2025-11-08T15:52:20.731Z
